liter_size,state_btl_cost($),btl_price($),bottle_qty
1750,7.04,10.56,6
1750,8.50,12.75,6
750,4.50,6.75,2
750,11.00,16.50,6
750,8.25,12.38,12
750,6.50,9.75,1
750,6.50,9.75,12
750,10.00,15.00,1
750,9.00,13.50,12
1750,18.00,27.00,6
750,4.00,6.00,12
1750,7.84,11.76,6
750,9.65,14.48,12
750,18.99,28.49,2
750,5.92,8.88,12
750,4.50,6.75,2
750,6.29,9.44,1
750,8.49,12.74,12
750,12.05,18.08,12
750,11.99,17.99,2
750,13.25,19.88,12
750,7.69,11.54,2
750,8.32,12.48,3
750,8.67,13.01,3
750,10.00,15.00,12
750,11.50,17.25,6
750,3.38,5.07,1
750,2.67,4.01,1
375,6.77,10.16,4
750,9.85,14.78,2
375,4.54,6.81,1
750,10.00,15.00,1
750,6.75,10.13,12
750,7.50,11.25,4
1000,6.63,9.95,2
1750,10.45,15.68,18
750,5.00,7.50,12
750,13.10,19.65,1
1750,9.18,13.77,1
750,14.49,21.74,2
750,16.79,25.19,12
750,4.46,6.69,2
1750,7.33,11.00,1
750,3.67,5.51,1
750,14.53,21.80,12
1000,15.25,22.88,3
750,4.72,7.08,12
750,6.49,9.74,2
750,11.49,17.24,2
750,14.00,21.00,1
750,11.99,17.99,1
1000,4.17,6.26,12
1750,7.20,10.80,12
750,3.37,5.06,48
1750,7.18,10.77,6
750,3.34,5.01,36
750,3.34,5.01,12
1750,7.17,10.76,12
750,6.90,10.35,2
750,6.50,9.75,12
750,6.50,9.75,12
750,6.50,9.75,1
750,7.49,11.24,1
750,5.78,8.67,5
750,7.47,11.21,1
750,11.45,17.18,1
750,8.75,13.13,1
750,5.78,8.67,2
750,4.34,6.51,12
750,4.00,6.00,12
1750,7.84,11.76,6
750,18.49,27.74,1
750,22.49,33.74,1
750,5.92,8.88,2
750,5.48,8.22,2
1750,11.29,16.94,1
750,5.48,8.22,2
750,5.38,8.07,2
1750,6.50,9.75,3
1750,6.50,9.75,6
1750,9.50,14.25,1
750,3.38,5.07,4
750,4.75,7.13,2
750,4.75,7.13,2
750,3.71,5.57,12
750,6.30,9.45,2
750,9.85,14.78,12
1750,10.50,15.75,6
300,7.35,11.03,1
750,24.99,37.49,2
750,15.00,22.50,12
1000,18.50,27.75,12
750,7.50,11.25,12
750,25.00,37.50,3
750,13.10,19.65,2
750,14.49,21.74,252
1750,28.49,42.74,12
375,6.74,10.11,6
750,17.49,26.24,24
750,13.00,19.50,4
1750,14.96,22.44,3
1750,18.00,27.00,12
750,4.94,7.41,12
500,6.83,10.25,2
500,3.60,5.40,12
375,8.39,12.59,4
750,13.50,20.25,2
1750,7.33,11.00,6
750,3.46,5.19,12
1750,7.46,11.19,6
1000,4.39,6.59,12
750,5.51,8.27,12
200,1.96,2.94,4
750,7.00,10.50,12
750,13.17,19.76,2
750,11.03,16.55,2
750,11.03,16.55,3
750,11.64,18.46,3
750,17.00,25.50,2
1000,3.92,5.88,12
1750,11.00,16.50,6
750,11.00,16.50,6
375,3.39,5.09,4
750,6.49,9.74,12
750,7.88,11.82,12
750,7.88,11.82,12
750,8.25,12.38,3
750,7.88,11.82,3
750,11.49,17.24,12
750,11.49,17.24,3
750,11.49,17.24,2
750,11.49,17.24,5
750,8.57,12.86,2
750,14.00,21.00,12
1750,24.49,36.74,6
750,7.35,11.03,12
750,16.40,24.60,1
750,7.86,11.79,3
750,7.00,10.50,2
750,9.96,14.94,2
750,9.96,14.94,3
1000,3.97,5.96,36
750,11.49,17.24,2
750,15.00,22.50,2
750,7.88,11.82,3
750,7.88,11.82,3
750,9.96,14.94,2
1750,7.20,10.80,6
750,9.96,14.94,2
750,7.88,11.82,3
750,14.00,21.00,6
500,3.73,5.60,12
1750,7.17,10.76,6
750,3.31,4.97,12
1000,4.29,6.44,12
1750,7.60,11.40,6
750,3.57,5.36,24
750,5.38,8.07,2
1750,7.11,10.67,6
500,7.47,11.21,1
750,9.65,14.48,48
1750,18.52,27.78,6
1750,6.67,10.01,6
750,6.90,10.35,2
600,4.84,7.26,6
500,4.94,7.41,6
750,6.90,10.35,2
750,6.90,10.35,2
500,4.89,7.34,9
750,6.50,9.75,3
750,4.18,6.60,4
750,4.18,6.60,3
1750,10.49,15.99,6
500,4.89,7.34,6
750,9.00,13.50,12
500,4.89,7.34,6
750,4.18,6.60,3
750,25.19,37.79,1
500,4.89,7.34,6
750,10.50,15.75,3
750,11.50,17.25,2
500,4.95,7.43,1
750,22.00,33.00,1
750,8.00,12.00,2
750,8.50,12.75,2
375,4.50,6.75,6
750,8.50,12.75,12
750,8.50,12.75,2
750,8.50,12.75,3
750,6.75,10.50,4
750,7.49,11.24,2
500,5.50,8.25,1
1000,11.75,17.63,36
1000,4.89,7.34,24
750,37.92,56.88,2
750,6.83,10.25,12
750,4.00,6.00,12
1000,4.34,6.51,12
375,4.80,7.20,4
750,9.65,14.48,12
375,6.00,9.00,3
750,52.37,78.56,1
375,3.23,4.85,4
750,8.00,12.00,2
750,7.00,10.50,12
1750,11.83,17.75,2
750,22.47,33.71,4
375,3.22,4.83,4
1750,12.00,18.00,2
375,3.55,5.33,2
750,5.48,8.22,2
750,5.48,8.22,2
1750,6.50,9.75,12
1750,9.50,14.25,6
375,7.50,11.25,2
750,19.99,29.99,2
3000,29.72,44.58,6
750,8.98,13.47,60
750,13.00,19.50,2
750,23.31,34.97,2
750,11.83,17.75,2
200,3.51,5.27,6
375,6.52,9.78,4
750,12.05,18.08,12
750,14.10,21.15,12
750,19.50,29.25,2
2400,28.71,43.07,4
750,8.67,13.01,12
1000,11.00,16.50,3
1000,11.00,16.50,3
500,13.50,20.25,2
750,13.00,19.50,12
750,39.99,59.99,6
750,12.50,18.75,12
750,6.30,9.45,4
750,17.00,25.50,2
750,14.00,21.00,6
750,8.25,12.38,2
750,8.25,12.38,2
750,8.25,12.38,2
750,4.75,7.13,3
750,4.75,7.13,12
750,4.50,6.75,2
750,5.25,7.88,3
750,9.34,14.01,2
750,4.34,6.51,3
750,6.30,9.45,2
1000,7.62,11.43,12
1000,7.62,11.43,2
750,15.46,23.19,2
750,11.00,16.50,6
750,10.00,15.00,3
750,15.74,23.61,2
750,11.49,17.24,6
1000,6.14,9.21,12
1750,11.18,16.77,6
500,11.50,17.25,1
750,15.46,23.19,3
1000,6.92,10.38,12
750,7.51,11.27,3
375,7.75,11.63,4
200,1.56,2.34,48
375,3.07,4.61,6
1750,28.49,42.74,6
750,14.38,21.57,4
750,16.50,24.75,2
750,16.79,25.19,2
375,3.50,5.25,4
750,19.17,28.76,6
500,4.70,7.05,1
1750,6.92,10.38,6
1750,10.49,15.99,6
750,4.50,6.75,12
375,4.75,7.13,6
750,6.90,10.35,4
500,4.89,7.34,1
1750,13.50,21.00,2
100,1.00,1.50,48
200,1.96,2.94,4
750,24.56,36.84,2
1750,6.98,10.47,2
1750,7.17,10.76,6
3000,29.72,44.58,2
750,11.99,17.99,2
750,8.67,13.01,2
500,13.50,20.25,2
750,14.53,21.80,4
750,4.87,7.56,2
750,9.85,14.78,4
500,4.71,7.07,1
750,17.00,25.50,12
300,7.35,11.03,2
1750,31.99,47.99,6
600,6.80,10.20,1
1000,6.63,9.95,4
1750,18.00,27.00,6
375,6.25,9.38,4
375,2.09,3.14,6
200,1.20,1.80,8
375,3.50,5.25,6
375,6.77,10.16,4
1750,28.69,43.04,6
500,4.25,6.38,2
750,11.49,17.24,12
750,4.99,7.49,12
375,1.71,2.57,8
375,1.93,2.90,24
750,3.37,5.06,12
500,3.73,5.60,1
375,2.07,3.11,8
1000,4.05,6.08,12
1750,6.92,10.38,6
750,3.57,5.36,12
750,4.50,6.75,12
500,7.47,11.21,1
375,5.42,8.13,4
750,9.65,14.48,12
750,25.98,38.97,2
750,8.00,12.00,12
750,9.00,13.50,12
1000,11.75,17.63,12
1750,18.00,27.00,6
1750,11.00,16.50,6
750,33.50,50.25,2
750,21.49,32.24,3
750,5.92,8.88,12
375,3.50,5.25,6
375,3.22,4.83,6
1000,6.94,10.41,12
375,3.22,4.83,4
750,26.24,39.36,2
1000,12.59,18.89,1
1750,8.20,12.30,6
1750,9.50,14.25,6
3000,29.72,44.58,1
375,5.33,8.00,6
750,8.98,13.47,12
1000,11.34,17.01,12
500,6.63,9.95,1
375,8.35,12.53,4
200,5.42,8.13,4
1750,26.49,39.74,3
750,6.00,9.00,12
1750,14.66,21.99,6
500,7.47,11.21,1
750,3.38,5.07,12
1000,13.82,20.73,12
500,7.42,11.13,1
500,7.42,11.13,1
750,6.30,9.45,12
375,3.07,4.61,6
200,2.51,3.77,8
375,4.54,6.81,6
200,8.50,12.75,3
375,14.00,21.00,2
750,27.00,40.50,12
750,20.76,31.14,3
1000,6.92,10.38,48
1750,10.00,15.00,6
750,6.75,10.13,12
1750,15.75,23.63,30
750,9.97,14.96,1
750,24.99,37.49,2
750,17.00,25.50,4
750,7.50,11.25,2
600,6.80,10.20,1
200,1.56,2.34,10
1750,10.45,15.68,6
1750,8.98,13.47,6
1750,8.72,13.08,1
750,5.25,7.88,2
750,13.10,19.65,2
750,12.07,18.11,120
750,13.00,19.50,3
750,9.97,14.96,1
1750,14.96,22.44,6
750,4.94,7.41,12
750,6.84,10.26,12
1750,14.34,21.51,6
750,10.81,16.22,12
500,3.60,5.40,3
750,4.46,6.69,12
750,8.50,12.75,1
750,13.24,22.49,30
750,3.46,5.19,12
1000,4.40,6.60,12
500,5.23,7.85,1
750,5.51,8.27,12
750,5.51,8.27,12
1750,11.96,17.94,6
1000,17.90,26.85,12
750,15.49,26.24,6
750,12.67,19.01,6
1750,22.58,33.87,1
750,3.46,5.19,2
1750,7.30,10.95,6
750,6.49,9.74,3
750,6.49,9.74,2
500,5.42,8.13,2
750,8.25,12.38,2
750,4.75,7.13,2
750,11.49,17.24,2
750,11.49,17.24,3
600,7.92,11.88,1
750,11.49,17.24,6
1750,11.02,16.53,6
750,8.25,12.38,12
1750,14.75,22.13,6
750,4.18,6.60,12
1750,7.18,10.77,6
750,14.00,21.00,1
750,3.34,5.01,12
1750,7.17,10.76,6
750,3.31,4.97,12
200,1.13,1.70,48
1750,7.47,11.21,18
1750,10.49,15.99,6
750,3.57,5.36,12
750,11.00,16.50,6
750,12.81,19.22,6
750,10.00,15.00,1
200,1.76,2.64,3
1750,14.75,22.13,12
1750,9.44,14.16,60
750,7.00,10.50,2
750,8.75,13.13,3
1750,16.00,24.00,3
200,2.24,3.36,3
750,9.00,13.50,1
200,2.24,3.36,3
1750,10.49,15.99,6
750,6.50,9.75,3
750,6.50,9.75,12
750,8.49,12.74,2
750,9.50,14.25,2
750,7.49,11.24,2
1750,16.49,24.74,6
750,8.00,12.00,3
1750,13.50,21.00,6
750,8.00,12.00,3
1750,13.50,21.00,6
750,8.50,12.75,2
1750,13.50,21.00,12
500,5.54,8.31,2
750,8.00,12.00,48
1000,9.50,14.25,12
1750,13.50,21.00,12
750,13.50,20.25,4
750,8.50,12.75,2
750,6.75,10.50,2
750,9.00,13.50,2
1000,11.75,17.63,12
750,4.16,6.24,2
750,7.49,11.24,2
750,33.60,50.40,1
750,6.83,10.25,2
1000,7.25,10.88,12
1750,7.84,11.76,6
1750,7.84,11.76,6
750,9.65,14.48,12
750,21.50,32.25,3
1750,15.82,23.73,24
375,9.99,14.99,12
1000,16.87,25.31,3
375,3.23,4.85,4
500,5.92,8.88,3
500,5.92,8.88,2
375,3.22,4.83,6
750,22.47,33.71,1
750,6.60,9.90,6
200,1.96,2.94,24
750,6.30,9.45,12
750,5.48,8.22,3
1750,11.29,16.94,3
750,4.50,6.75,4
750,13.01,19.52,2
1750,6.50,9.75,6
1750,6.50,9.75,6
1750,6.50,9.75,6
750,4.62,6.93,3
1750,8.20,12.30,6
1000,4.94,7.41,12
1750,9.50,14.25,3
1750,7.02,10.53,2
750,6.29,9.44,4
1750,6.00,9.00,3
750,13.86,20.79,3
200,5.00,7.50,6
3000,29.72,44.58,3
750,8.67,13.01,12
750,8.98,13.47,12
750,21.00,31.50,1
1200,29.53,44.30,1
750,12.05,18.08,12
500,6.60,9.90,2
750,12.99,19.49,1
750,11.09,16.64,2
1750,26.49,39.74,3
375,5.33,8.00,2
750,8.67,13.01,12
500,13.50,20.25,2
750,5.43,8.15,6
750,7.94,11.91,1
750,14.00,21.00,1
500,7.47,11.21,2
750,7.94,11.91,1
750,7.94,11.91,2
750,4.75,7.13,4
750,4.75,7.13,4
750,4.75,7.13,2
1750,10.54,16.31,2
750,6.30,9.45,2
750,5.15,7.73,2
600,5.94,8.91,2
1000,2.22,3.33,12
500,9.06,13.59,4
750,14.53,21.80,60
500,4.71,7.07,3
750,9.85,14.78,4
750,11.65,17.48,1
750,18.17,27.26,1
750,25.17,37.76,6
750,10.00,15.00,4
1750,13.50,20.25,2
750,5.13,7.70,12
200,8.50,12.75,6
300,20.30,30.45,1
375,14.00,21.00,3
750,17.50,26.25,1
750,10.99,16.49,1
750,7.51,11.27,4
750,10.00,15.00,1
750,8.33,12.50,1
300,7.35,11.03,3
1000,18.50,27.75,12
1750,31.99,47.99,6
600,6.80,10.20,10
1000,6.63,9.95,12
1750,9.14,13.71,6
1750,9.18,13.77,12
750,4.20,6.30,24
600,11.88,17.82,1
750,14.49,21.74,36
1750,28.49,42.74,12
4800,45.12,67.68,1
750,12.07,18.11,36
750,15.00,22.50,4
1000,5.00,7.50,12
750,17.16,25.74,6
1750,18.00,27.00,6
200,3.41,5.12,6
375,4.98,7.47,24
1750,9.44,14.16,12
750,4.10,6.15,12
375,6.25,9.38,12
375,2.00,3.00,24
1750,7.46,11.19,12
1750,7.62,11.43,6
1000,7.08,10.62,12
500,6.17,9.26,12
1750,7.87,11.81,6
200,4.08,6.12,8
375,6.77,10.16,8
750,14.53,21.80,12
1000,17.90,26.85,12
1750,28.69,43.04,3
1750,24.99,37.49,6
750,5.38,8.07,12
1750,7.33,11.00,6
1000,7.00,10.50,12
750,6.49,9.74,12
1000,7.49,11.24,12
1750,11.99,17.99,6
750,8.25,12.38,12
600,7.92,11.88,2
600,20.00,30.00,1
1750,10.99,16.49,6
1750,6.92,10.38,12
750,4.18,6.60,12
1000,4.17,6.26,12
1750,7.18,10.77,6
375,2.07,3.11,24
750,3.34,5.01,12
1000,4.05,6.08,24
1750,7.17,10.76,18
750,3.31,4.97,12
1750,7.47,11.21,24
750,3.57,5.36,24
750,3.64,5.46,12
1000,4.42,6.63,12
1750,17.15,25.73,12
375,4.75,7.13,24
1750,6.67,10.01,6
1750,14.97,22.46,6
750,4.18,6.60,12
750,9.00,13.50,12
750,25.19,37.79,3
750,6.50,9.75,12
750,7.49,11.24,4
750,7.49,11.24,4
1000,10.49,15.74,12
1000,7.28,10.92,12
1750,13.50,21.00,6
750,7.49,11.24,7
750,10.00,15.00,12
750,9.00,13.50,24
750,11.45,17.18,4
1000,11.75,17.63,24
1750,7.84,11.76,12
1750,7.84,11.76,6
750,18.99,28.49,12
1000,16.87,25.31,5
750,22.49,33.74,3
750,130.00,195.00,1
1000,6.53,9.80,12
1750,10.00,15.00,6
1750,6.50,9.75,6
1750,6.50,9.75,6
750,4.62,6.93,12
750,22.67,34.01,3
375,9.25,13.88,3
750,19.00,28.50,3
750,8.67,13.01,24
1000,11.34,17.01,48
1750,15.33,23.00,6
1000,15.54,23.31,24
750,32.50,48.75,2
500,4.90,7.35,12
375,7.00,10.50,4
1000,17.25,25.88,12
1000,11.00,16.50,36
1750,11.96,17.94,6
1000,11.00,16.50,12
1000,15.75,23.63,12
500,15.83,23.75,1
1000,16.34,24.51,6
500,7.47,11.21,6
750,10.00,15.00,12
750,8.83,13.75,3
1000,4.05,6.08,12
1750,10.00,15.00,6
1750,7.08,10.62,12
750,4.75,7.13,12
750,3.42,5.13,12
750,6.43,9.65,12
750,4.87,7.56,12
1000,12.48,18.72,12
750,24.99,37.49,4
1000,12.50,18.75,12
300,20.30,30.45,1
375,14.00,21.00,4
750,20.76,31.14,2
750,10.49,15.74,12
750,15.46,23.19,3
750,19.50,29.25,5
750,6.50,9.75,12
1000,6.92,10.38,12
750,6.75,10.13,6
1750,15.75,23.63,3
750,5.23,7.85,12
750,5.23,7.85,12
1750,9.14,13.71,3
750,14.38,21.57,3
750,16.50,24.75,12
750,17.60,26.40,6
750,14.04,21.06,3
1750,14.96,22.44,3
1750,18.00,27.00,6
750,6.84,10.26,3
1000,12.59,18.89,12
750,16.79,25.19,3
750,4.10,6.15,6
750,11.40,17.10,3
750,21.02,31.53,3
750,3.46,5.19,3
1750,7.46,11.19,6
1000,8.00,12.00,12
750,7.00,10.50,6
100,1.65,2.48,3
1000,17.90,26.85,24
1750,28.69,43.04,6
750,16.50,24.75,3
1000,8.00,12.00,24
375,15.00,22.50,3
750,7.95,11.93,3
750,9.75,15.00,6
750,11.64,18.46,6
1750,26.22,39.33,3
750,12.25,18.38,6
1000,15.25,22.88,12
750,12.30,18.45,3
750,3.32,4.98,3
750,4.72,7.08,3
750,6.49,9.74,3
1750,19.99,29.99,6
750,11.49,17.24,3
750,18.49,27.74,3
750,14.00,21.00,3
750,7.86,11.79,3
1750,10.00,15.00,3
1750,12.59,18.89,3
750,6.50,9.75,3
1750,14.75,22.13,6
750,9.96,14.94,3
1750,10.99,16.49,3
1000,3.97,5.96,12
1750,6.92,10.38,3
1750,8.79,13.69,3
750,3.37,5.06,6
750,9.96,14.94,3
1750,9.68,14.52,3
750,3.34,5.01,12
750,3.31,4.97,3
1750,7.47,11.21,3
750,10.04,15.06,3
750,6.50,9.75,3
1750,7.60,11.40,6
750,3.64,5.46,6
750,8.48,13.49,6
750,8.25,12.38,12
750,8.25,12.38,12
750,9.65,14.48,24
1750,6.67,10.01,3
750,9.00,13.50,3
750,7.86,11.79,6
750,8.25,12.38,3
750,7.94,11.91,3
750,4.18,6.60,6
750,6.50,9.75,3
750,6.50,9.75,3
750,6.50,9.75,6
750,9.00,13.50,6
750,6.50,9.75,3
750,5.78,8.67,12
1750,11.55,17.33,12
750,8.00,12.00,3
750,7.47,11.21,3
750,13.50,20.25,3
750,9.00,13.50,12
750,11.00,16.50,3
750,9.00,13.50,3
1000,11.75,17.63,12
1000,4.89,7.34,24
750,9.00,13.50,3
750,6.83,10.25,3
1750,7.84,11.76,3
750,9.65,14.48,12
750,15.75,23.63,1
750,18.99,28.49,1
750,13.73,20.60,3
750,26.99,40.49,1
750,12.03,18.05,3
750,22.49,33.74,3
750,5.92,8.88,3
750,5.92,8.88,3
1000,17.50,26.25,3
1750,27.25,40.88,3
750,18.75,28.13,3
750,24.56,36.84,3
1750,6.50,9.75,3
500,3.78,5.67,3
1750,8.20,12.30,3
1750,7.02,10.53,6
1750,7.02,10.53,3
1750,7.02,10.53,6
750,6.29,9.44,6
750,15.00,22.50,3
750,8.98,13.47,24
750,21.00,31.50,3
750,12.05,18.08,3
1000,8.39,12.59,6
750,10.00,15.00,3
750,3.38,5.07,3
750,8.25,12.38,3
750,5.25,7.88,3
750,6.41,9.62,3
750,4.75,7.13,3
750,14.53,21.80,6
750,9.85,14.78,3
750,9.85,14.78,6
750,15.46,23.19,3
750,10.00,15.00,3
750,5.13,7.70,6
1000,6.14,9.21,3
750,9.45,14.18,3
750,6.20,9.30,3
750,10.49,15.74,3
1750,20.25,30.38,3
750,11.15,16.73,3
750,6.50,9.75,3
750,14.17,21.26,12
1750,10.50,15.75,1
375,4.45,6.68,1
750,17.00,25.50,6
375,7.75,11.63,6
1000,18.50,27.75,12
200,4.72,7.08,5
1750,16.00,24.00,6
750,7.00,10.50,4
600,6.80,10.20,2
200,1.56,2.34,4
1000,6.63,9.95,24
750,5.23,7.85,12
1750,10.45,15.68,12
1750,10.50,15.75,2
1000,5.31,7.97,2
750,5.25,7.88,3
750,13.10,19.65,1
375,2.90,4.35,2
750,4.72,7.08,2
1000,16.49,24.74,1
750,12.07,18.11,120
750,9.97,14.96,2
1000,7.50,11.25,2
750,16.50,24.75,3
1750,14.96,22.44,2
750,20.17,30.26,2
200,3.41,5.12,8
1750,19.99,30.49,2
750,16.79,25.19,4
1750,34.64,51.96,2
750,22.04,33.06,1
750,3.67,5.51,4
1000,4.46,6.69,4
200,1.20,1.80,8
375,2.00,3.00,12
750,3.46,5.19,12
1000,4.40,6.60,12
750,3.50,5.25,3
1000,7.08,10.62,2
1000,4.46,6.69,2
500,9.06,13.59,1
750,14.53,21.80,12
1000,17.90,26.85,12
750,11.03,16.55,3
1000,17.61,26.42,6
375,2.74,4.11,8
750,11.64,18.46,4
750,17.92,26.88,3
1000,15.25,22.88,12
1750,24.99,37.49,1
750,5.38,8.07,3
375,1.99,2.99,2
750,3.46,5.19,4
1750,11.00,16.50,6
1750,7.17,10.76,3
1750,7.11,10.67,6
750,6.49,9.74,3
1000,7.49,11.24,2
1750,11.99,17.99,1
750,6.49,9.74,3
600,7.92,11.88,1
750,11.49,17.24,12
1000,14.99,22.49,12
1000,14.99,22.49,3
750,11.49,17.24,4
750,11.49,17.24,2
750,13.64,20.46,2
600,20.00,30.00,1
750,18.49,27.74,6
750,7.86,11.79,2
375,1.93,2.90,3
750,3.37,5.06,12
375,1.80,2.70,24
750,10.04,15.06,2
1750,10.49,15.99,6
750,3.57,5.36,12
200,1.75,2.63,2
750,3.64,5.46,2
1000,12.35,18.53,2
1750,17.15,25.73,2
500,7.47,11.21,2
1750,18.52,27.78,6
200,2.24,3.36,1
200,2.24,3.36,1
750,6.90,10.35,3
750,6.25,9.50,2
750,6.90,10.35,2
750,6.90,10.35,2
200,2.24,3.36,1
750,26.49,39.74,1
750,25.98,38.97,2
750,4.18,6.60,3
750,6.50,9.75,1
750,6.50,9.75,1
750,6.50,9.75,1
1000,5.78,8.67,1
750,4.18,6.60,2
750,6.50,9.75,1
500,4.89,7.34,1
1750,10.49,15.99,1
750,10.00,15.00,3
750,9.50,14.25,1
500,4.95,7.43,1
500,5.54,8.31,1
750,8.00,12.00,2
500,5.54,8.31,1
375,4.50,6.75,2
750,8.50,12.75,3
750,7.49,11.24,3
750,7.49,11.24,2
1000,4.89,7.34,12
750,7.49,11.24,3
750,6.83,10.25,3
750,9.65,14.48,2
750,21.50,32.25,4
750,18.49,27.74,2
200,5.65,8.48,4
750,22.49,33.74,1
750,31.00,46.50,2
375,7.00,10.50,1
1750,24.50,37.88,1
750,21.49,32.24,2
750,5.92,8.88,3
1750,11.83,17.75,2
1750,22.50,33.75,2
750,20.75,31.13,2
750,14.25,21.38,1
750,48.50,72.75,1
750,4.50,6.75,4
750,26.24,39.36,2
750,24.56,36.84,1
750,4.50,6.75,12
750,4.76,7.14,3
750,13.01,19.52,2
375,3.05,4.58,2
1750,6.98,10.47,6
1000,5.28,7.92,3
1750,6.50,9.75,6
1750,8.20,12.30,12
1750,8.20,12.30,6
1750,8.20,12.30,6
750,13.86,20.79,4
750,19.50,29.25,3
750,10.34,15.51,1
750,15.00,22.50,2
200,5.00,7.50,1
750,13.75,20.63,2
750,19.00,28.50,2
1000,11.34,17.01,12
375,10.75,16.13,1
750,12.05,18.08,1
750,12.05,18.08,12
1000,15.54,23.31,12
750,13.00,19.50,4
1000,11.75,17.63,3
750,5.21,8.15,2
1000,15.24,22.86,2
750,13.25,19.88,2
750,13.25,19.88,3
1000,17.25,25.88,4
2400,28.71,43.07,4
500,4.96,7.44,2
1000,11.00,16.50,12
1000,11.00,16.50,2
1750,11.25,16.88,6
750,6.30,9.45,2
750,6.30,9.45,2
500,7.47,11.21,1
750,10.00,15.00,12
750,10.00,15.00,12
750,11.50,17.25,1
750,11.50,17.25,1
750,11.50,17.25,1
1750,8.07,12.11,2
750,8.25,12.38,1
750,8.25,12.38,3
750,8.25,12.38,2
750,8.25,12.38,1
750,8.25,12.38,2
750,4.75,7.13,2
750,4.75,7.13,4
750,4.50,6.75,2
750,10.00,15.00,2
750,9.34,14.01,2
375,2.28,3.42,1
1750,7.08,10.62,1
375,3.07,4.61,2
1000,7.62,11.43,12
750,6.30,9.45,2
1000,7.62,11.43,12
750,6.30,9.45,1
1000,5.50,8.25,4
200,2.51,3.77,5
750,9.85,14.78,12
1750,19.16,28.74,1
1750,22.23,33.35,2
750,10.49,15.74,4
750,7.67,11.51,2
1000,6.92,10.38,4
750,7.51,11.27,2
750,11.49,17.24,6
750,27.00,40.50,3
750,15.00,22.50,1
500,11.50,17.25,1
200,3.00,4.50,3
750,28.00,42.00,1
750,20.00,30.00,1
750,9.45,14.18,2
750,6.75,10.13,24
375,4.45,6.68,4
1000,9.71,14.57,12
1750,15.75,23.63,3
750,24.99,37.49,1
750,17.00,25.50,1
1000,18.50,27.75,72
1750,31.99,47.99,9
1000,9.75,14.63,12
200,1.56,2.34,8
375,3.07,4.61,8
1000,6.63,9.95,24
1750,10.45,15.68,3
750,4.20,6.30,12
1000,18.49,27.74,24
750,6.81,10.55,12
750,15.17,22.76,3
750,20.17,30.26,6
1000,12.59,18.89,24
750,20.99,31.49,3
750,3.46,5.19,12
1000,7.08,10.62,72
1000,8.00,12.00,12
1000,17.90,26.85,72
1750,28.69,43.04,6
750,19.17,28.76,3
750,12.25,18.38,3
1000,15.25,22.88,12
1000,4.33,6.50,12
1000,4.23,6.35,12
1000,4.38,6.57,12
1750,11.99,17.99,3
750,11.49,17.24,3
1000,14.99,22.49,12
1000,14.99,22.49,12
1000,14.99,22.49,12
750,26.00,39.00,1
1000,22.00,33.00,24
375,9.00,13.50,3
750,18.49,27.74,5
1750,14.75,22.13,3
750,11.99,17.99,12
750,9.96,14.94,3
1750,10.99,16.49,6
1000,3.97,5.96,48
200,1.13,1.70,8
1000,4.17,6.26,36
1750,7.20,10.80,6
750,3.37,5.06,4
750,18.49,27.74,4
1000,4.00,6.00,36
1000,4.05,6.08,24
1750,7.17,10.76,6
1000,4.29,6.44,120
1000,5.50,8.25,12
1750,7.11,10.67,6
750,8.25,12.38,12
1750,14.75,22.13,6
1000,11.92,17.88,24
750,7.00,10.50,3
750,4.18,6.60,3
750,6.50,9.75,24
1000,7.50,11.25,24
1750,16.49,24.74,6
750,8.50,12.75,3
750,8.50,12.75,3
375,4.50,6.75,2
750,8.00,12.00,3
1000,9.50,14.25,48
1000,10.50,15.75,48
750,7.49,11.24,3
750,9.00,13.50,12
750,8.50,12.75,3
1000,11.75,17.63,144
1750,18.00,27.00,18
1000,4.89,7.34,24
750,5.78,8.67,12
1000,4.34,6.51,24
750,21.50,32.25,12
1000,4.34,6.51,12
200,4.76,7.14,3
200,5.65,8.48,4
750,18.99,28.49,12
200,1.96,2.94,3
1000,6.94,10.41,12
1000,14.98,22.47,4
200,1.96,2.94,3
1000,17.50,26.25,12
1750,10.00,15.00,4
750,5.48,8.22,4
375,5.33,8.00,3
750,8.67,13.01,12
750,8.98,13.47,12
1000,11.34,17.01,72
750,13.00,19.50,24
1000,25.55,38.33,24
750,8.83,13.75,3
1000,15.54,23.31,72
750,7.49,11.24,4
750,8.20,12.30,16
750,8.67,13.01,4
1000,11.00,16.50,36
1750,14.66,21.99,18
1000,11.00,16.50,24
1750,14.66,21.99,12
1000,15.75,23.63,24
1000,7.62,11.43,12
750,7.94,11.91,4
750,7.94,11.91,3
750,6.00,9.00,24
750,10.50,15.75,3
1000,4.92,7.38,48
1000,4.05,6.08,24
1750,8.07,12.11,6
375,6.50,9.75,2
1000,13.82,20.73,12
750,8.25,12.38,3
750,8.25,12.38,3
750,11.06,16.59,3
750,10.00,15.00,6
750,10.00,15.00,6
750,10.00,15.00,12
1000,3.84,5.76,12
1000,7.62,11.43,24
1000,7.62,11.43,12
1000,7.62,11.43,12
1000,7.62,11.43,24
1000,9.87,14.81,12
750,7.80,11.70,3
1000,5.50,8.25,12
750,4.75,7.13,3
1000,2.42,3.63,36
750,14.53,21.80,4
1000,12.48,18.72,36
750,26.49,39.74,2
